,ID,Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange,Recovered,RecoveredChange,Latitude,Longitude,ISO2,ISO3,Country_Region,AdminRegion1,AdminRegion2,Country_Population,Yearly Change,Net Change,Density (P/Km²),Land Area (Km²),Migrants (net),Fert. Rate,Med. Age,Urban Pop %,World Share,State,AdminRegion1 Pop,County_State,County,Density,CTYPOP,Case Ratio
228538,22910029,06/01/2020,143,0.0,0.0,0.0,105.0,0.0,35.73515,-84.31144,US,USA,United States,Tennessee,Loudon County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Loudon County,211.8,54068.0,0.2644817637049641
228599,22910035,06/01/2020,136,0.0,3.0,0.0,72.0,0.0,36.532090000000004,-86.00729,US,USA,United States,Tennessee,Macon County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Macon County,72.4,24602.0,0.5528005853182668
228650,22910038,06/01/2020,175,0.0,2.0,0.0,156.0,0.0,35.608090000000004,-88.83844,US,USA,United States,Tennessee,Madison County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Madison County,176.4,97984.0,0.17860058785107774
228714,22924007,06/01/2020,16,0.0,1.0,0.0,27.0,0.0,35.12937,-85.62275,US,USA,United States,Tennessee,Marion County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Marion County,56.7,28907.0,0.055349915245442284
228772,22924009,06/01/2020,6,0.0,1.0,0.0,25.0,0.0,35.46883,-86.7651,US,USA,United States,Tennessee,Marshall County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Marshall County,81.5,34375.0,0.017454545454545455
228838,22924011,06/01/2020,21,0.0,0.0,0.0,61.0,0.0,35.61698,-87.07703000000001,US,USA,United States,Tennessee,Maury County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Maury County,132.0,96387.0,0.021787170469046657
228901,22924013,06/01/2020,3,0.0,,,,,35.42479,-84.61745,US,USA,United States,Tennessee,McMinn County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,McMinn County,121.5,53794.0,0.005576830129754248
228959,22924015,06/01/2020,3,0.0,0.0,0.0,12.0,0.0,35.175509999999996,-88.56367,US,USA,United States,Tennessee,McNairy County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,McNairy County,46.3,25694.0,0.011675877636802365
229019,22924017,06/01/2020,2,0.0,0.0,0.0,21.0,0.0,35.5128,-84.81343000000001,US,USA,United States,Tennessee,Meigs County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Meigs County,60.2,12422.0,0.016100466913540494
229084,22910049,06/01/2020,62,0.0,2.0,0.0,44.0,0.0,35.44272,-84.25281,US,USA,United States,Tennessee,Monroe County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Monroe County,70.0,46545.0,0.13320442582447092
229151,22924020,06/01/2020,51,0.0,1.0,0.0,122.0,0.0,36.49706,-87.38289,US,USA,United States,Tennessee,Montgomery County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Montgomery County,319.6,208993.0,0.024402731191953797
229192,22924022,06/01/2020,0,0.0,,,,,35.28454,-86.3587,US,USA,United States,Tennessee,Moore County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Moore County,49.2,6488.0,0.0
229251,22924024,06/01/2020,4,0.0,0.0,0.0,11.0,0.0,36.13499,-84.6492,US,USA,United States,Tennessee,Morgan County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Morgan County,42.1,21403.0,0.018688968836144466
229310,22924026,06/01/2020,2,0.0,1.0,0.0,22.0,0.0,36.35824,-89.14865,US,USA,United States,Tennessee,Obion County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Obion County,58.4,30069.0,0.006651368519072799
229373,22924028,06/01/2020,3,0.0,0.0,0.0,18.0,0.0,36.34498,-85.28815,US,USA,United States,Tennessee,Overton County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Overton County,50.9,22241.0,0.013488602131199137
229437,22924030,06/01/2020,3,0.0,0.0,0.0,11.0,0.0,35.64266,-87.85896,US,USA,United States,Tennessee,Perry County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Perry County,19.1,8076.0,0.03714710252600297
229478,22924032,06/01/2020,0,0.0,,,,,36.55843,-85.07479000000001,US,USA,United States,Tennessee,Pickett County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Pickett County,31.2,5048.0,0.0
229532,22924034,06/01/2020,3,0.0,0.0,0.0,13.0,0.0,35.119859999999996,-84.52331,US,USA,United States,Tennessee,Polk County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Polk County,38.7,16832.0,0.01782319391634981
229597,22924036,06/01/2020,52,0.0,5.0,0.0,223.0,0.0,36.14082,-85.49519000000001,US,USA,United States,Tennessee,Putnam County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Putnam County,180.3,80245.0,0.06480154526761793
229648,22910074,06/01/2020,210,0.0,0.0,0.0,102.0,0.0,35.60869,-84.92454000000001,US,USA,United States,Tennessee,Rhea County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Rhea County,100.9,33167.0,0.6331594657340127
229713,22924038,06/01/2020,5,0.0,0.0,0.0,11.0,0.0,35.84794,-84.52322,US,USA,United States,Tennessee,Roane County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Roane County,150.2,53382.0,0.009366453111535724
229781,22924040,06/01/2020,59,0.0,3.0,0.0,251.0,0.0,36.52543,-86.87055,US,USA,United States,Tennessee,Robertson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Robertson County,139.2,71813.0,0.08215782657736065
229850,22910080,06/01/2020,1196,0.0,23.0,0.0,495.0,0.0,35.84274,-86.41676,US,USA,United States,Tennessee,Rutherford County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Rutherford County,424.0,332285.0,0.3599319860962728
229915,22924043,06/01/2020,3,0.0,0.0,0.0,11.0,0.0,36.42841,-84.50345,US,USA,United States,Tennessee,Scott County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Scott County,41.8,22068.0,0.013594344752582924
229970,22924045,06/01/2020,2,0.0,0.0,0.0,11.0,0.0,35.37117,-85.41071,US,USA,United States,Tennessee,Sequatchie County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Sequatchie County,53.1,15026.0,0.01331026221216558
230038,22924047,06/01/2020,14,0.0,2.0,0.0,67.0,0.0,35.78456,-83.5242,US,USA,United States,Tennessee,Sevier County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Sevier County,151.7,98250.0,0.014249363867684477
230102,22910089,06/01/2020,4943,0.0,111.0,0.0,3349.0,0.0,35.18416,-89.89518000000001,US,USA,United States,Tennessee,Shelby County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Shelby County,1215.5,937166.0,0.5274412430668632
230164,22924050,06/01/2020,3,0.0,1.0,0.0,22.0,0.0,36.25057,-85.9567,US,USA,United States,Tennessee,Smith County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Smith County,61.0,20157.0,0.014883167137966958
230216,22924052,06/01/2020,2,0.0,0.0,0.0,4.0,0.0,36.50104,-87.83829,US,USA,United States,Tennessee,Stewart County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Stewart County,29.0,13715.0,0.014582573824279986
230284,22924054,06/01/2020,21,0.0,1.0,0.0,58.0,0.0,36.5128,-82.3045,US,USA,United States,Tennessee,Sullivan County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Sullivan County,379.4,158348.0,0.013261929421274661
230352,22924056,06/01/2020,321,0.0,10.0,0.0,379.0,0.0,36.46946,-86.46033,US,USA,United States,Tennessee,Sumner County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Sumner County,303.4,191283.0,0.16781418108247986
230418,22910102,06/01/2020,442,0.0,3.0,0.0,392.0,0.0,35.49707,-89.75778000000001,US,USA,United States,Tennessee,Tipton County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Tipton County,133.3,61599.0,0.7175441159759087
230478,22924059,06/01/2020,8,0.0,1.0,0.0,,,36.39205,-86.15668000000001,US,USA,United States,Tennessee,Trousdale County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Trousdale County,68.9,11284.0,0.07089684509039348
230539,22924061,06/01/2020,1,0.0,0.0,0.0,3.0,0.0,36.11078,-82.43228,US,USA,United States,Tennessee,Unicoi County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Unicoi County,98.4,17883.0,0.00559190292456523
230599,22924063,06/01/2020,1,0.0,0.0,0.0,4.0,0.0,36.28791,-83.83740999999999,US,USA,United States,Tennessee,Union County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Union County,85.5,19972.0,0.0050070098137392355
230698,22924067,06/01/2020,1,0.0,0.0,0.0,15.0,0.0,35.67873,-85.77854,US,USA,United States,Tennessee,Warren County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Warren County,92.1,41277.0,0.0024226566853211232
230764,22924069,06/01/2020,23,0.0,0.0,0.0,73.0,0.0,36.293040000000005,-82.49750999999999,US,USA,United States,Tennessee,Washington County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Washington County,376.7,129375.0,0.017777777777777778
230821,22924071,06/01/2020,2,0.0,,,,,35.23988,-87.78806,US,USA,United States,Tennessee,Wayne County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Wayne County,23.2,16673.0,0.011995441732141785
230882,22924073,06/01/2020,5,0.0,0.0,0.0,25.0,0.0,36.29825,-88.71755,US,USA,United States,Tennessee,Weakley County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Weakley County,60.3,33328.0,0.01500240038406145
230944,22924075,06/01/2020,2,0.0,0.0,0.0,22.0,0.0,35.92667,-85.45563,US,USA,United States,Tennessee,White County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,White County,68.6,27345.0,0.007313951362223441
231012,22924077,06/01/2020,258,0.0,2.0,0.0,353.0,0.0,35.89383,-86.89864,US,USA,United States,Tennessee,Williamson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Williamson County,314.4,238412.0,0.10821602939449357
231079,22924079,06/01/2020,93,0.0,8.0,0.0,246.0,0.0,36.15495,-86.29769,US,USA,United States,Tennessee,Wilson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Tennessee,6829174.0,Tennessee,Wilson County,199.7,144657.0,0.06429001016196935
231244,22910128,06/01/2020,72,0.0,0.0,0.0,48.0,0.0,31.8132,-95.6525,US,USA,United States,Texas,Anderson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Anderson County,55.0,57735.0,0.12470771628994544
231301,22910131,06/01/2020,27,1.0,0.0,0.0,21.0,0.0,32.30502,-102.6378,US,USA,United States,Texas,Andrews County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Andrews County,9.9,18705.0,0.14434643143544507
231367,22910133,06/01/2020,205,0.0,4.0,0.0,90.0,0.0,31.254759999999997,-94.61175,US,USA,United States,Texas,Angelina County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Angelina County,108.8,86715.0,0.2364066193853428
231425,22910136,06/01/2020,5,0.0,0.0,0.0,3.0,0.0,28.107329999999997,-96.99909,US,USA,United States,Texas,Aransas County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Aransas County,91.9,23510.0,0.02126754572522331
231490,22910143,06/01/2020,37,1.0,2.0,0.0,26.0,0.0,28.89354,-98.52711,US,USA,United States,Texas,Atascosa County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Atascosa County,36.8,51153.0,0.07233202353723145
231555,22924087,06/01/2020,11,0.0,0.0,0.0,18.0,0.0,29.8867,-96.27745999999999,US,USA,United States,Texas,Austin County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Austin County,44.0,30032.0,0.036627597229621736
231605,22910149,06/01/2020,6,4.0,0.0,0.0,6.0,0.0,29.7472,-99.24627,US,USA,United States,Texas,Bandera County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Bandera County,25.9,23112.0,0.02596053997923157
231672,22910151,06/01/2020,212,1.0,3.0,0.0,84.0,0.0,30.10365,-97.31201,US,USA,United States,Texas,Bastrop County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Bastrop County,83.5,88723.0,0.23894593284717602
231724,22910154,06/01/2020,9,1.0,0.0,0.0,6.0,0.0,28.41736,-97.74113,US,USA,United States,Texas,Bee County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Bee County,36.2,32565.0,0.02763703362505758
231799,22924094,06/01/2020,101,0.0,4.0,0.0,199.0,0.0,31.03766,-97.47807,US,USA,United States,Texas,Bell County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Bell County,295.2,362924.0,0.027829518025812565
231875,22910157,06/01/2020,2830,5.0,74.0,1.0,1477.0,57.0,29.44892,-98.52,US,USA,United States,Texas,Bexar County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Bexar County,1383.1,2003554.0,0.1412490005260652
231940,22910159,06/01/2020,11,1.0,1.0,0.0,6.0,0.0,30.266379999999998,-98.39976,US,USA,United States,Texas,Blanco County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Blanco County,14.8,11931.0,0.09219679825664236
232014,22924099,06/01/2020,32,0.0,6.0,0.0,118.0,3.0,33.4457,-94.42315,US,USA,United States,Texas,Bowie County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Bowie County,104.6,93245.0,0.034318194005040485
232090,22924101,06/01/2020,237,0.0,12.0,0.0,471.0,0.0,29.18876,-95.44592,US,USA,United States,Texas,Brazoria County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Brazoria County,230.7,374264.0,0.06332428446230469
232163,22924103,06/01/2020,140,0.0,19.0,0.0,183.0,0.0,30.660490000000003,-96.30207,US,USA,United States,Texas,Brazos County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Brazos County,332.8,229211.0,0.06107909306272386
232232,22910177,06/01/2020,58,1.0,9.0,0.0,31.0,0.0,31.77427,-98.99985,US,USA,United States,Texas,Brown County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Brown County,40.3,37864.0,0.1531798013944644
232295,22924107,06/01/2020,6,0.0,0.0,0.0,7.0,0.0,30.492440000000002,-96.62128,US,USA,United States,Texas,Burleson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Burleson County,26.1,18443.0,0.032532668221005256
232361,22924109,06/01/2020,6,0.0,0.0,0.0,24.0,0.0,30.78851,-98.1824,US,USA,United States,Texas,Burnet County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Burnet County,43.0,48155.0,0.012459765341086077
232425,22910182,06/01/2020,66,1.0,0.0,0.0,16.0,3.0,29.837120000000002,-97.61995999999999,US,USA,United States,Texas,Caldwell County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Caldwell County,69.8,43664.0,0.15115426896299008
232491,22910184,06/01/2020,37,22.0,3.0,0.0,32.0,0.0,28.469759999999997,-96.6179,US,USA,United States,Texas,Calhoun County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Calhoun County,42.2,21290.0,0.17379051197745418
232545,22910185,06/01/2020,9,1.0,1.0,0.0,6.0,0.0,32.29775,-99.37351,US,USA,United States,Texas,Callahan County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Callahan County,15.1,13943.0,0.06454851897009252
232617,22910188,06/01/2020,764,10.0,36.0,0.0,559.0,0.0,26.14767,-97.48125,US,USA,United States,Texas,Cameron County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Cameron County,456.0,423163.0,0.18054508546352113
232678,22910189,06/01/2020,84,1.0,0.0,0.0,18.0,0.0,32.973209999999995,-94.97856999999999,US,USA,United States,Texas,Camp County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Camp County,63.3,13094.0,0.6415151978005194
232744,22910194,06/01/2020,29,1.0,0.0,0.0,18.0,0.0,33.077459999999995,-94.34355,US,USA,United States,Texas,Cass County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Cass County,32.5,30026.0,0.09658296143342436
232816,22910197,06/01/2020,33,1.0,1.0,0.0,23.0,1.0,34.529990000000005,-102.2617,US,USA,United States,Texas,Castro County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Castro County,9.0,7530.0,0.4382470119521913
232883,22910199,06/01/2020,68,2.0,0.0,0.0,57.0,0.0,29.709,-94.67271,US,USA,United States,Texas,Chambers County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Chambers County,58.8,43837.0,0.15512010402171683
232946,22910202,06/01/2020,44,38.0,2.0,0.0,29.0,0.0,31.83698,-95.16516999999999,US,USA,United States,Texas,Cherokee County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Cherokee County,48.3,52646.0,0.08357709987463435
233004,22910206,06/01/2020,3,1.0,0.0,0.0,3.0,0.0,33.78376,-98.20895,US,USA,United States,Texas,Clay County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Clay County,9.9,10471.0,0.028650558685894376
233080,22910214,06/01/2020,1312,15.0,34.0,0.0,922.0,1.0,33.18804,-96.57271999999999,US,USA,United States,Texas,Collin County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Collin County,930.0,1034730.0,0.12679636233606834
233139,22910218,06/01/2020,22,1.0,0.0,0.0,16.0,0.0,29.62087,-96.52629,US,USA,United States,Texas,Colorado County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Colorado County,21.7,21493.0,0.10235890755129577
233210,22924138,06/01/2020,37,0.0,7.0,0.0,69.0,2.0,29.80818,-98.2782,US,USA,United States,Texas,Comal County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Comal County,193.9,156209.0,0.02368621526288498
233269,22910223,06/01/2020,12,1.0,1.0,0.0,2.0,0.0,31.948090000000004,-98.55825,US,USA,United States,Texas,Comanche County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Comanche County,14.9,13635.0,0.088008800880088
233318,22910226,06/01/2020,1,0.0,0.0,0.0,1.0,0.0,31.32658,-99.86394,US,USA,United States,Texas,Concho County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Concho County,4.2,2726.0,0.036683785766691124
233369,22910228,06/01/2020,14,1.0,0.0,0.0,12.0,1.0,33.63842,-97.21257,US,USA,United States,Texas,Cooke County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Cooke County,43.9,41257.0,0.03393363550427806
233434,22924150,06/01/2020,34,0.0,2.0,0.0,38.0,0.0,31.39084,-97.79914000000001,US,USA,United States,Texas,Coryell County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Coryell County,71.7,75951.0,0.04476570420402628
233503,22910234,06/01/2020,23,2.0,2.0,0.0,2.0,0.0,31.42847,-102.5156,US,USA,United States,Texas,Crane County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Crane County,5.6,4797.0,0.4794663331248697
233558,22910236,06/01/2020,4,1.0,1.0,0.0,2.0,1.0,33.61457,-101.2998,US,USA,United States,Texas,Crosby County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Crosby County,6.7,5737.0,0.06972285166463307
233614,22910238,06/01/2020,25,24.0,0.0,0.0,19.0,2.0,36.27778,-102.6021,US,USA,United States,Texas,Dallam County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Dallam County,4.5,7287.0,0.34307671195279266
233690,22910240,06/01/2020,10234,228.0,229.0,1.0,6293.0,191.0,32.76659,-96.77779,US,USA,United States,Texas,Dallas County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Dallas County,2718.0,2635516.0,0.38831105559594403
233755,22910242,06/01/2020,42,1.0,1.0,0.0,34.0,0.0,32.74257,-101.9475,US,USA,United States,Texas,Dawson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Texas,28995881.0,Texas,Dawson County,15.4,12728.0,0.3299811439346323
